KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
18149763,Staten Island,10312,06/09/2018,06/12/2018,0,0.081
18149518,Staten Island,10306,06/11/2018,06/12/2018,5,0.109
18149715,Brooklyn,11212,06/09/2018,06/12/2018,0,0.067
18149393,Queens,11358,06/07/2018,06/12/2018,6,0.152
18149623,Bronx,10461,06/09/2018,06/12/2018,4,0.112
18149794,Queens,11385,06/09/2018,06/12/2018,3,0.043
18149371,Staten Island,10314,06/08/2018,06/12/2018,0,0.137
18149432,Queens,11379,06/08/2018,06/11/2018,53,0.074
18149480,Staten Island,10312,06/07/2018,06/11/2018,4,0.178
18149387,Queens,11385,06/08/2018,06/11/2018,5,0.096
18149608,Brooklyn,11233,06/08/2018,06/11/2018,11,0.141
18149401,Queens,11378,06/08/2018,06/11/2018,2,0.155
18149841,Staten Island,10310,06/07/2018,06/11/2018,4,0.127
18149875,Queens,11375,06/06/2018,06/11/2018,6,0.152
18149660,Staten Island,10306,06/07/2018,06/11/2018,0,0.168
18149712,Brooklyn,11229,06/07/2018,06/11/2018,8,0.115
18149835,Queens,11379,06/05/2018,06/11/2018,12,0.117
18149881,Staten Island,10312,06/08/2018,06/11/2018,0,0.06
18149720,Staten Island,10314,06/06/2018,06/11/2018,0,0.097
18149452,Staten Island,10312,06/07/2018,06/11/2018,1,0.102
18149433,Staten Island,10309,06/08/2018,06/11/2018,0,0.15
18149580,Queens,11691,06/08/2018,06/11/2018,0,0.163
18149354,Manhattan,10010,06/08/2018,06/11/2018,0,0.16
18149815,Staten Island,10312,06/07/2018,06/11/2018,2,0.193
18149541,Staten Island,10309,06/07/2018,06/11/2018,0,0.18
18149420,Staten Island,10307,06/08/2018,06/11/2018,8,0.059
18149728,Brooklyn,11234,06/08/2018,06/11/2018,12,0.148
18149597,Staten Island,10306,06/07/2018,06/11/2018,0,0.129
18149594,Brooklyn,11228,06/08/2018,06/11/2018,4,0.235
18149384,Brooklyn,11212,06/08/2018,06/11/2018,2,0.078
18149356,Staten Island,10306,06/07/2018,06/11/2018,0,0.11
18149872,Staten Island,10306,06/07/2018,06/11/2018,0,0.131
18149656,Queens,11375,06/08/2018,06/11/2018,5,0.13
18149645,Staten Island,10314,06/06/2018,06/11/2018,0,0.027
18149866,Staten Island,10312,06/08/2018,06/11/2018,3,0.125
18149592,Manhattan,10018,06/09/2018,06/11/2018,5,0.192
18149485,Brooklyn,11229,06/06/2018,06/11/2018,5,0.205
18149616,Queens,11358,06/06/2018,06/11/2018,2,0.147
18149598,Staten Island,10314,06/07/2018,06/11/2018,1,0.112
18149671,Bronx,10470,06/08/2018,06/11/2018,3,0.085
18149753,Staten Island,10306,06/08/2018,06/11/2018,0,0.063
18149523,Staten Island,10306,06/07/2018,06/11/2018,0,0.13
18149653,Staten Island,10312,06/06/2018,06/11/2018,2,0.171
18149612,Staten Island,10312,06/07/2018,06/11/2018,3,0.16
18149667,Staten Island,10309,06/08/2018,06/11/2018,0,0.082
18149355,Queens,11361,06/07/2018,06/11/2018,0,0.173
18149806,Staten Island,10309,06/07/2018,06/11/2018,0,0.107
18149784,Staten Island,10306,06/06/2018,06/11/2018,2,0.161
18149492,Brooklyn,11220,06/07/2018,06/11/2018,6,0.088
18149647,Staten Island,10309,06/08/2018,06/11/2018,1,0.18
18149549,Queens,11374,06/08/2018,06/11/2018,4,0.096
18149446,Staten Island,10310,06/07/2018,06/11/2018,4,0.166
18149844,Brooklyn,11224,06/07/2018,06/11/2018,3,0.18
18149756,Staten Island,10307,06/07/2018,06/11/2018,0,0.081
18149840,Queens,11691,06/08/2018,06/11/2018,0,0.097
18149428,Staten Island,10305,06/08/2018,06/11/2018,0,0.053
18149353,Brooklyn,11215,06/07/2018,06/11/2018,6,0.135
18149734,Staten Island,10309,06/09/2018,06/11/2018,0,0.142
18149408,Brooklyn,11223,06/08/2018,06/11/2018,14,0.109
18149669,Queens,11432,06/08/2018,06/11/2018,4,0.239
18149665,Staten Island,10301,06/06/2018,06/11/2018,11,0.142
18149561,Staten Island,10314,06/08/2018,06/11/2018,0,0.111
18149781,Brooklyn,11228,06/06/2018,06/11/2018,1,0.059
18149526,Queens,11420,06/08/2018,06/11/2018,2,0.112
18149558,Staten Island,10309,06/08/2018,06/11/2018,0,0.131
18149596,Staten Island,10312,06/08/2018,06/11/2018,1,0.085
18149519,Brooklyn,11224,06/08/2018,06/11/2018,0,0.096
18149447,Queens,11693,06/06/2018,06/08/2018,0,0.191
18149698,Queens,11354,06/07/2018,06/08/2018,22,0.072
18149773,Queens,11375,06/07/2018,06/08/2018,2,0.148
18149863,Brooklyn,11212,06/05/2018,06/08/2018,0,0.139
18149450,Queens,11363,06/06/2018,06/08/2018,13,0.077
18149559,Staten Island,10312,06/07/2018,06/08/2018,0,0.087
18149364,Queens,11433,06/07/2018,06/08/2018,0,0.13
18149389,Queens,11432,06/06/2018,06/08/2018,5,0.151
18149869,Staten Island,10308,06/06/2018,06/08/2018,0,0.167
18149405,Brooklyn,11224,06/06/2018,06/08/2018,1,0.109
18149707,Queens,11357,06/07/2018,06/08/2018,5,0.131
18149706,Queens,11373,06/06/2018,06/08/2018,47,0.269
18149388,Queens,11373,06/06/2018,06/08/2018,5,0.148
18149544,Staten Island,10308,06/06/2018,06/08/2018,0,0.108
18149789,Staten Island,10314,06/07/2018,06/08/2018,0,0.12
18149463,Staten Island,10309,06/05/2018,06/08/2018,7,0.139
18149373,Queens,11434,06/06/2018,06/07/2018,0,0.071
18149751,Staten Island,10304,06/06/2018,06/07/2018,7,0.133
18149451,Brooklyn,11234,06/06/2018,06/07/2018,5,0.133
18149512,Queens,11691,06/06/2018,06/07/2018,0,0.101
18149798,Queens,11426,06/06/2018,06/07/2018,3,0.072
18149648,Staten Island,10306,06/06/2018,06/07/2018,0,0.097
18149732,Staten Island,10303,06/06/2018,06/07/2018,1,0.043
18149535,Queens,11385,06/05/2018,06/07/2018,0,0.004
18149589,Brooklyn,11225,06/06/2018,06/07/2018,4,0.203
18149417,Staten Island,10306,06/06/2018,06/07/2018,0,0.121
18149783,Queens,11354,06/06/2018,06/07/2018,3,0.07
18149885,Brooklyn,11228,06/06/2018,06/07/2018,14,0.12
18149690,Queens,11385,06/05/2018,06/07/2018,5,0.201
18149768,Staten Island,10314,06/06/2018,06/07/2018,0,0.112
18149867,Queens,11419,06/05/2018,06/07/2018,0,0.133
18149876,Brooklyn,11212,06/05/2018,06/07/2018,2,0.163
18149843,Queens,11102,06/06/2018,06/07/2018,12,0.071
18149748,Queens,11432,06/06/2018,06/07/2018,1,0.064
18149369,Queens,11420,06/06/2018,06/07/2018,3,0.133
18149864,Brooklyn,11210,06/05/2018,06/07/2018,5,0.175
18149681,Queens,11385,06/06/2018,06/07/2018,1,0.131
18149409,Queens,11432,06/06/2018,06/07/2018,0,0.053
18149642,Queens,11361,06/06/2018,06/07/2018,2,0.034
18149637,Queens,11361,06/06/2018,06/06/2018,8,0.102
19160955,QUEENS,11379,06/09/2019,06/11/2019,6,0.059
19161209,QUEENS,11426,06/10/2019,06/11/2019,0,0.118
19161053,QUEENS,11361,06/10/2019,06/11/2019,2,0.03
19161016,QUEENS,11357,06/10/2019,06/11/2019,6,0.198
19160961,QUEENS,11372,06/08/2019,06/11/2019,9,0.094
19160908,STATEN ISLAND,10314,06/10/2019,06/11/2019,0,0.096
19160940,BROOKLYN,11234,06/08/2019,06/11/2019,5,0.123
19160901,QUEENS,11360,06/09/2019,06/11/2019,0,0.099
19160874,QUEENS,11363,06/10/2019,06/11/2019,6,0.042
19161128,STATEN ISLAND,10308,06/10/2019,06/11/2019,0,0.13
19161210,QUEENS,11378,06/09/2019,06/11/2019,5,0.116
19160745,QUEENS,11377,06/10/2019,06/11/2019,5,0.185
19160774,STATEN ISLAND,10312,06/08/2019,06/11/2019,5,0.177
19160761,STATEN ISLAND,10307,06/10/2019,06/11/2019,0,0.189
19160930,STATEN ISLAND,10306,06/10/2019,06/11/2019,0,0.217
19161109,QUEENS,11414,06/09/2019,06/11/2019,0,0.114
19160896,BROOKLYN,11204,06/09/2019,06/11/2019,4,0.121
19160893,BROOKLYN,11229,06/09/2019,06/11/2019,7,0.099
19160916,QUEENS,11358,06/09/2019,06/11/2019,2,0.181
19160724,STATEN ISLAND,10309,06/09/2019,06/11/2019,0,0.081
19160987,STATEN ISLAND,10310,06/10/2019,06/11/2019,4,0.073
19160999,QUEENS,11361,06/10/2019,06/11/2019,8,0.061
19160862,STATEN ISLAND,10301,06/10/2019,06/11/2019,5,0.145
19161002,STATEN ISLAND,10303,06/10/2019,06/11/2019,0,0.175
19160796,BROOKLYN,11228,06/10/2019,06/11/2019,18,0.136
19160811,QUEENS,11428,06/10/2019,06/11/2019,3,0.072
19160777,STATEN ISLAND,10309,06/09/2019,06/11/2019,0,0.144
19161174,STATEN ISLAND,10309,06/10/2019,06/11/2019,0,0.15
19160934,QUEENS,11412,06/09/2019,06/11/2019,0,0.102
19160894,QUEENS,11432,06/10/2019,06/11/2019,0,0.04
19160778,STATEN ISLAND,10307,06/09/2019,06/11/2019,0,0.027
19160938,BROOKLYN,11224,06/10/2019,06/11/2019,0,0.131
19160978,STATEN ISLAND,10312,06/09/2019,06/11/2019,2,0.19
19160768,STATEN ISLAND,10314,06/09/2019,06/11/2019,0,0.203
19160783,BROOKLYN,11232,06/10/2019,06/11/2019,5,0.089
19161155,QUEENS,11385,06/09/2019,06/11/2019,35,0.135
19160764,STATEN ISLAND,10314,06/10/2019,06/11/2019,0,0.125
19161040,BROOKLYN,11234,06/10/2019,06/11/2019,5,0.137
19160748,QUEENS,11385,06/09/2019,06/11/2019,3,0.147
19161194,BROOKLYN,11228,06/10/2019,06/11/2019,2,0.127
19161058,STATEN ISLAND,10314,06/09/2019,06/11/2019,0,0.198
19160743,QUEENS,11102,06/10/2019,06/11/2019,11,0.068
19160929,STATEN ISLAND,10308,06/09/2019,06/11/2019,0,0.137
19161114,QUEENS,11358,06/10/2019,06/11/2019,0,0.097
19161076,BROOKLYN,11234,06/09/2019,06/11/2019,6,0.071
19161089,BROOKLYN,11234,06/10/2019,06/11/2019,0,0.181
19160954,BROOKLYN,11229,06/10/2019,06/11/2019,9,0.101
19161049,BROOKLYN,11234,06/10/2019,06/11/2019,8,0.136
19160833,BROOKLYN,11231,06/10/2019,06/12/2019,2,0.052
19160852,QUEENS,11375,06/11/2019,06/12/2019,4,0.099
19160953,QUEENS,11375,06/09/2019,06/12/2019,2,0.217
19161121,STATEN ISLAND,10306,06/11/2019,06/12/2019,2,0.143
19160855,QUEENS,11432,06/09/2019,06/12/2019,4,0.237
19160711,STATEN ISLAND,10314,06/11/2019,06/12/2019,1,0.12
19160832,STATEN ISLAND,10309,06/08/2019,06/12/2019,16,0.324
19160980,STATEN ISLAND,10312,06/11/2019,06/12/2019,0,0.06
19160892,BROOKLYN,11213,06/11/2019,06/12/2019,8,0.147
19160869,STATEN ISLAND,10304,06/11/2019,06/12/2019,27,0.104
19160970,STATEN ISLAND,10306,06/09/2019,06/12/2019,0,0.127
19161084,BROOKLYN,11212,06/11/2019,06/12/2019,3,0.17
19160873,QUEENS,11432,06/10/2019,06/12/2019,2,0.074
19161122,STATEN ISLAND,10305,06/10/2019,06/12/2019,0,0.105
19161037,BROOKLYN,11212,06/10/2019,06/12/2019,0,0.128
19161008,STATEN ISLAND,10310,06/11/2019,06/12/2019,6,0.141
19160717,STATEN ISLAND,10306,06/10/2019,06/12/2019,0,0.112
19161061,STATEN ISLAND,10306,06/09/2019,06/12/2019,0,0.091
19161190,BROOKLYN,11223,06/11/2019,06/12/2019,14,0.087
19161172,STATEN ISLAND,10306,06/10/2019,06/12/2019,0,0.141
19161003,BROOKLYN,11212,06/08/2019,06/12/2019,0,0.132
19160994,QUEENS,11103,06/11/2019,06/12/2019,2,0.098
19161070,STATEN ISLAND,10312,06/09/2019,06/12/2019,0,0.092
19160830,STATEN ISLAND,10309,06/11/2019,06/12/2019,0,0.043
19160726,BRONX,10463,06/11/2019,06/12/2019,3,0.085
19160958,QUEENS,11418,06/11/2019,06/12/2019,2,0.235
19161215,QUEENS,11423,06/11/2019,06/12/2019,4,0.11
19161044,QUEENS,11375,06/10/2019,06/12/2019,7,0.072
19161161,STATEN ISLAND,10303,06/11/2019,06/12/2019,0,0.169
19161159,STATEN ISLAND,10314,06/08/2019,06/12/2019,0,0.016
19160751,QUEENS,11354,06/11/2019,06/12/2019,2,0.109
19160734,BROOKLYN,11226,06/11/2019,06/12/2019,4,0.183
19160926,STATEN ISLAND,10309,06/11/2019,06/12/2019,0,0.023
19160738,BROOKLYN,11224,06/10/2019,06/12/2019,1,0.151
19160820,STATEN ISLAND,10314,06/11/2019,06/12/2019,0,0.167
19161075,STATEN ISLAND,10309,06/11/2019,06/12/2019,3,0.146
19160752,QUEENS,11358,06/11/2019,06/12/2019,5,0.114
19160918,STATEN ISLAND,10308,06/10/2019,06/12/2019,1,0.131
19160995,QUEENS,11377,06/10/2019,06/12/2019,3,0.322
19160895,BROOKLYN,11234,06/10/2019,06/12/2019,10,0.026
19160822,STATEN ISLAND,10308,06/11/2019,06/12/2019,5,0.186
19160911,STATEN ISLAND,10304,06/12/2019,06/13/2019,1,0.171
19161224,BROOKLYN,11214,06/12/2019,06/13/2019,2,0.134
19160957,QUEENS,11432,06/12/2019,06/13/2019,6,0.198
19160762,STATEN ISLAND,10314,06/12/2019,06/13/2019,0,0.051
19161171,STATEN ISLAND,10312,06/12/2019,06/13/2019,0,0.08
19161045,QUEENS,11378,06/12/2019,06/13/2019,6,0.093
19161018,STATEN ISLAND,10308,06/11/2019,06/13/2019,0,0.156
19161181,STATEN ISLAND,10309,06/09/2019,06/13/2019,5,0.077
19161132,STATEN ISLAND,10309,06/11/2019,06/13/2019,0,0.099
19160880,STATEN ISLAND,10312,06/12/2019,06/13/2019,0,0.062
19161187,BROOKLYN,11211,06/12/2019,06/13/2019,6,0.113
19160998,QUEENS,11358,06/10/2019,06/13/2019,10,0.228
19160914,STATEN ISLAND,10308,06/09/2019,06/13/2019,0,0.068
19160812,QUEENS,11432,06/12/2019,06/13/2019,1,0.128
19161004,STATEN ISLAND,10309,06/12/2019,06/13/2019,0,0.061
19161028,STATEN ISLAND,10312,06/10/2019,06/13/2019,2,0.137
19161129,STATEN ISLAND,10308,06/11/2019,06/13/2019,0,0.123
19160827,STATEN ISLAND,10309,06/13/2019,06/13/2019,0,0.131
19160718,STATEN ISLAND,10306,06/12/2019,06/13/2019,0,0.088
19161011,STATEN ISLAND,10306,06/11/2019,06/13/2019,0,0.159
19160875,STATEN ISLAND,10306,06/10/2019,06/13/2019,0,0.128
19161193,BROOKLYN,11215,06/12/2019,06/13/2019,6,0.154
19161201,QUEENS,11354,06/12/2019,06/13/2019,11,0.099
19160746,QUEENS,11378,06/12/2019,06/13/2019,4,0.148
19161046,QUEENS,11385,06/11/2019,06/13/2019,5,0.052
19160853,QUEENS,11375,06/12/2019,06/13/2019,10,0.137
19161087,BROOKLYN,11211,06/12/2019,06/13/2019,2,0.179
19160731,BROOKLYN,11215,06/12/2019,06/13/2019,5,0.183
19160840,BROOKLYN,11218,06/09/2019,06/13/2019,15,0.101
19160935,BROOKLYN,11224,06/12/2019,06/13/2019,0,0.044
19161199,QUEENS,11379,06/09/2019,06/13/2019,2,0.046
19160884,BROOKLYN,11218,06/12/2019,06/13/2019,12,0.055
19160944,QUEENS,11373,06/09/2019,06/13/2019,59,0.362
19161182,BRONX,10463,06/11/2019,06/13/2019,2,0.039
19161001,QUEENS,11419,06/09/2019,06/13/2019,0,0.105
19161203,QUEENS,11375,06/12/2019,06/13/2019,4,0.133
19160904,QUEENS,11415,06/12/2019,06/13/2019,0,0.027
19161010,STATEN ISLAND,10306,06/10/2019,06/13/2019,0,0.124
19161066,STATEN ISLAND,10305,06/11/2019,06/13/2019,1,0.062
19161097,QUEENS,11357,06/11/2019,06/13/2019,6,0.126
19161078,NEW YORK,10018,06/14/2019,06/17/2019,5,0.141
19160919,QUEENS,11432,06/14/2019,06/17/2019,0,0.145
19160959,QUEENS,11412,06/13/2019,06/17/2019,4,0.225
19160786,BROOKLYN,11226,06/13/2019,06/17/2019,9,0.188
19160744,QUEENS,11377,06/13/2019,06/17/2019,3,0.099
19160921,STATEN ISLAND,10308,06/14/2019,06/17/2019,16,0.11
19161110,BROOKLYN,11236,06/14/2019,06/17/2019,0,0.139
19160879,STATEN ISLAND,10312,06/13/2019,06/17/2019,2,0.171
19161102,QUEENS,11418,06/14/2019,06/17/2019,0,0.008
19161188,BROOKLYN,11224,06/12/2019,06/17/2019,4,0.153
19160909,QUEENS,11104,06/11/2019,06/17/2019,8,0.136
19160882,STATEN ISLAND,10312,06/13/2019,06/17/2019,38,0.413
19160841,BROOKLYN,11228,06/13/2019,06/17/2019,3,0.241
19160826,STATEN ISLAND,10309,06/13/2019,06/17/2019,2,0.264
19160968,STATEN ISLAND,10304,06/14/2019,06/17/2019,0,0.094
19161175,STATEN ISLAND,10309,06/13/2019,06/17/2019,2,0.124
19161157,BROOKLYN,11234,06/14/2019,06/17/2019,14,0.144
19161068,STATEN ISLAND,10305,06/12/2019,06/17/2019,3,0.125
19161023,QUEENS,11354,06/11/2019,06/17/2019,4,0.148
19161081,STATEN ISLAND,10306,06/12/2019,06/17/2019,0,0.116
19160779,BRONX,10470,06/12/2019,06/17/2019,4,0.106
19160710,STATEN ISLAND,10314,06/13/2019,06/17/2019,1,0.149
19161065,BROOKLYN,11209,06/13/2019,06/17/2019,0,0.021
19160755,QUEENS,11361,06/13/2019,06/17/2019,0,0.153
19161067,STATEN ISLAND,10306,06/14/2019,06/17/2019,0,0.059
19160771,STATEN ISLAND,10312,06/13/2019,06/17/2019,2,0.158
19160836,BROOKLYN,11215,06/13/2019,06/17/2019,4,0.169
19160971,STATEN ISLAND,10306,06/13/2019,06/17/2019,0,0.125
19161163,STATEN ISLAND,10305,06/12/2019,06/17/2019,0,0.119
19161131,STATEN ISLAND,10312,06/13/2019,06/17/2019,0,0.168
19161098,QUEENS,11358,06/13/2019,06/17/2019,6,0.184
19161020,STATEN ISLAND,10308,06/12/2019,06/17/2019,0,0.084
19160716,STATEN ISLAND,10305,06/13/2019,06/17/2019,6,0.02
19160979,STATEN ISLAND,10309,06/14/2019,06/17/2019,2,0.117
19160897,BROOKLYN,11223,06/13/2019,06/17/2019,3,0.076
19161051,QUEENS,11105,06/14/2019,06/17/2019,7,0.088
19161056,BROOKLYN,11204,06/14/2019,06/17/2019,0,0.193
19161106,QUEENS,11374,06/13/2019,06/17/2019,6,0.109
19161211,QUEENS,11691,06/13/2019,06/17/2019,0,0.121
19160870,STATEN ISLAND,10314,06/14/2019,06/17/2019,2,0.181
19160775,STATEN ISLAND,10309,06/13/2019,06/17/2019,0,0.092
19161207,QUEENS,11362,06/12/2019,06/17/2019,6,0.177
19160729,BRONX,10471,06/11/2019,06/17/2019,0,0.109
19160809,QUEENS,11427,06/14/2019,06/17/2019,5,0.116
19161055,QUEENS,11691,06/13/2019,06/17/2019,0,0.276
19161197,QUEENS,11432,06/13/2019,06/17/2019,3,0.171
19160808,QUEENS,11364,06/11/2019,06/17/2019,0,0.203
19160831,STATEN ISLAND,10309,06/12/2019,06/17/2019,0,0.062
19161039,NEW YORK,10010,06/13/2019,06/17/2019,0,0.18
19160805,QUEENS,11358,06/14/2019,06/17/2019,4,0.185
19161041,BROOKLYN,11234,06/12/2019,06/17/2019,0,0.204
19161014,STATEN ISLAND,10306,06/14/2019,06/17/2019,0,0.119
19161151,STATEN ISLAND,10310,06/13/2019,06/17/2019,3,0.139
19160791,BROOKLYN,11220,06/14/2019,06/17/2019,6,0.111
19161025,STATEN ISLAND,10312,06/13/2019,06/17/2019,0,0.117
19160770,STATEN ISLAND,10312,06/13/2019,06/17/2019,0,0.135
19161009,STATEN ISLAND,10301,06/13/2019,06/17/2019,15,0.093
19161052,QUEENS,11435,06/14/2019,06/17/2019,1,0.12
19160800,QUEENS,11103,06/15/2019,06/19/2019,2,0.129
19161149,QUEENS,11358,06/15/2019,06/19/2019,6,0.12
19160942,BRONX,10461,06/15/2019,06/19/2019,5,0.098
19160956,QUEENS,11412,06/12/2019,06/19/2019,8,0.358
19161184,BROOKLYN,11221,06/16/2019,06/19/2019,0,0.182
19160985,BRONX,10471,06/17/2019,06/19/2019,6,0.113
19160817,QUEENS,11385,06/15/2019,06/19/2019,7,0.124
19161177,STATEN ISLAND,10309,06/14/2019,06/19/2019,0,0.154
19161176,STATEN ISLAND,10309,06/15/2019,06/19/2019,0,0.046
19160767,STATEN ISLAND,10308,06/14/2019,06/19/2019,0,0.062
19161059,STATEN ISLAND,10304,06/19/2019,06/19/2019,6,0.1
19161074,STATEN ISLAND,10309,06/14/2019,06/19/2019,0,0.11
19161226,BROOKLYN,11223,06/16/2019,06/19/2019,2,0.096
19161225,STATEN ISLAND,10306,06/13/2019,06/19/2019,1,0.13
19160843,BROOKLYN,11203,06/13/2019,06/19/2019,4,0.154
19160793,BROOKLYN,11214,06/13/2019,06/19/2019,1,0.084
19161017,STATEN ISLAND,10308,06/15/2019,06/19/2019,0,0.11
19160986,BROOKLYN,11225,06/17/2019,06/19/2019,13,0.086
19160871,STATEN ISLAND,10314,06/16/2019,06/19/2019,0,0.17
19161091,QUEENS,11379,06/16/2019,06/19/2019,6,0.147
19161126,STATEN ISLAND,10308,06/15/2019,06/19/2019,0,0.095
19160723,STATEN ISLAND,10312,06/16/2019,06/19/2019,1,0.084
19160714,STATEN ISLAND,10314,06/17/2019,06/19/2019,0,0.057
19160878,STATEN ISLAND,10306,06/12/2019,06/19/2019,1,0.123
19161217,QUEENS,11385,06/14/2019,06/19/2019,1,0.13
19161026,STATEN ISLAND,10312,06/15/2019,06/19/2019,0,0.033
19161060,QUEENS,11693,06/14/2019,06/19/2019,0,0.209
19160719,STATEN ISLAND,10308,06/16/2019,06/19/2019,2,0.107
19161133,STATEN ISLAND,10309,06/18/2019,06/19/2019,0,0.075
19161183,BROOKLYN,11217,06/18/2019,06/19/2019,28,0.06
19161112,QUEENS,11420,06/18/2019,06/19/2019,4,0.146
19160974,STATEN ISLAND,10308,06/17/2019,06/19/2019,0,0.078
19160865,QUEENS,11420,06/17/2019,06/19/2019,1,0.101
19161007,QUEENS,11418,06/18/2019,06/19/2019,21,0.096
19161135,BRONX,10457,06/17/2019,06/19/2019,0,0.061
19161173,STATEN ISLAND,10312,06/17/2019,06/19/2019,1,0.112
19160913,STATEN ISLAND,10306,06/18/2019,06/19/2019,0,0.12
19161027,STATEN ISLAND,10312,06/18/2019,06/19/2019,1,0.087
19160864,QUEENS,11420,06/18/2019,06/20/2019,2,0.159
19160773,STATEN ISLAND,10312,06/16/2019,06/21/2019,5,0.121
19160883,BROOKLYN,11212,06/11/2019,06/21/2019,1,0.127
19161082,BROOKLYN,11217,06/16/2019,06/21/2019,2,0.076
19160818,STATEN ISLAND,10301,06/19/2019,06/21/2019,13,0.118
19161006,STATEN ISLAND,10306,06/17/2019,06/21/2019,0,0.136
19160798,BROOKLYN,11229,06/10/2019,06/21/2019,5,0.172
19160903,QUEENS,11432,06/19/2019,06/21/2019,2,0.056
19160858,QUEENS,11434,06/17/2019,06/21/2019,0,0.093
19160848,BROOKLYN,11234,06/18/2019,06/21/2019,7,0.155
19161196,BROOKLYN,11219,06/18/2019,06/21/2019,2,0.063
19161169,QUEENS,11356,06/18/2019,06/21/2019,4,0.134
19160907,QUEENS,11433,06/19/2019,06/21/2019,0,0.17
19161012,STATEN ISLAND,10306,06/18/2019,06/21/2019,0,0.155
19160784,BROOKLYN,11215,06/18/2019,06/21/2019,8,0.199
19161123,STATEN ISLAND,10305,06/21/2019,06/24/2019,0,0.087
19160975,STATEN ISLAND,10308,06/19/2019,06/24/2019,0,0.146
19161062,STATEN ISLAND,10314,06/20/2019,06/24/2019,0,0.111
19160733,BROOKLYN,11225,06/20/2019,06/24/2019,297,0.133
19160749,QUEENS,11385,06/19/2019,06/24/2019,10,0.157
19161073,STATEN ISLAND,10312,06/20/2019,06/24/2019,2,0.13
19161034,STATEN ISLAND,10309,06/20/2019,06/24/2019,2,0.229
19161134,STATEN ISLAND,10309,06/20/2019,06/24/2019,0,0.053
19160766,STATEN ISLAND,10306,06/17/2019,06/24/2019,0,0.156
19160722,STATEN ISLAND,10312,06/20/2019,06/24/2019,2,0.102
19160983,NEW YORK,10128,06/20/2019,06/24/2019,9,0.129
19160867,STATEN ISLAND,10304,06/20/2019,06/24/2019,1,0.106
19160730,BRONX,10471,06/18/2019,06/24/2019,2,0.109
19161143,BROOKLYN,11204,06/22/2019,06/24/2019,2,0.03
19161139,BROOKLYN,11212,06/18/2019,06/24/2019,0,0.063
19160747,QUEENS,11375,06/21/2019,06/24/2019,0,0.032
19161092,BROOKLYN,11230,06/19/2019,06/24/2019,4,0.113
19160715,STATEN ISLAND,10314,06/21/2019,06/24/2019,0,0.144
19161186,BROOKLYN,11217,06/17/2019,06/24/2019,5,0.159
19160923,STATEN ISLAND,10309,06/20/2019,06/24/2019,2,0.097
19160846,BROOKLYN,11203,06/20/2019,06/24/2019,3,0.135
19160962,QUEENS,11691,06/16/2019,06/24/2019,0,0.153
19161213,STATEN ISLAND,10306,06/20/2019,06/24/2019,4,0.114
19160973,STATEN ISLAND,10308,06/19/2019,06/24/2019,0,0.159
19160854,QUEENS,11354,06/19/2019,06/24/2019,3,0.152
19160839,BROOKLYN,11224,06/18/2019,06/24/2019,0,0.175
19160815,QUEENS,11691,06/11/2019,06/24/2019,0,0.096
19161021,STATEN ISLAND,10312,06/13/2019,06/24/2019,10,0.092
19160928,STATEN ISLAND,10306,06/22/2019,06/25/2019,0,0.09
19161013,QUEENS,11358,06/22/2019,06/25/2019,2,0.197
19161205,BROOKLYN,11223,06/21/2019,06/25/2019,9,0.211
19161086,BROOKLYN,11207,06/22/2019,06/25/2019,0,0.109
19161125,STATEN ISLAND,10306,06/23/2019,06/25/2019,0,0.11
19161101,QUEENS,11358,06/23/2019,06/25/2019,7,0.129
19161179,STATEN ISLAND,10309,06/22/2019,06/25/2019,0,0.158
19161166,QUEENS,11417,06/19/2019,06/25/2019,2,0.112
19161168,STATEN ISLAND,10306,06/24/2019,06/25/2019,3,0.258
19161158,QUEENS,11354,06/24/2019,06/25/2019,1,0.18
19161124,STATEN ISLAND,10306,06/22/2019,06/25/2019,0,0.107
19161015,QUEENS,11358,06/22/2019,06/25/2019,2,0.112
19160753,QUEENS,11358,06/23/2019,06/25/2019,2,0.105
19160952,QUEENS,11379,06/11/2019,06/25/2019,6,0.222
19160937,BROOKLYN,11229,06/15/2019,06/25/2019,2,0.131
19161005,BROOKLYN,11212,06/24/2019,06/27/2019,1,0.099
19160925,STATEN ISLAND,10309,06/25/2019,06/27/2019,0,0.084
19160990,BROOKLYN,11233,06/22/2019,06/27/2019,2,0.286
19160965,STATEN ISLAND,10314,06/25/2019,06/27/2019,4,0.108
19161088,BROOKLYN,11224,06/23/2019,06/27/2019,0,0.092
19160845,BROOKLYN,11224,06/26/2019,06/27/2019,0,0.104
19161113,QUEENS,11434,06/22/2019,06/27/2019,29,0.188
19160927,STATEN ISLAND,10309,06/23/2019,06/27/2019,2,0.085
19160951,QUEENS,11361,06/22/2019,06/27/2019,2,0.392
19161108,QUEENS,11413,06/24/2019,06/27/2019,0,0.102
19160727,BRONX,10462,06/24/2019,06/27/2019,1,0.301
19160837,BROOKLYN,11213,06/25/2019,06/27/2019,3,0.053
19161094,BROOKLYN,11209,06/20/2019,06/27/2019,62,0.177
19160922,STATEN ISLAND,10309,06/24/2019,06/27/2019,9,0.098
